VentaID;Factura;Fecha_Orden;Fecha_Entrega;Fecha_Envio;Estado;Cliente_Code;Tipo_Cliente;Nombres;Apellidos;Vendedor;Departamento;Metodo_Pago;Subtotal
61199;SO61199;2024-11-30;13/12/2024;12-12-24;5;29497 - 60806051;SC;François;Ferrier;Pamela Ansman-Wolfe;Lima;Debito/Credito;57374.4399
67297;SO67297;2025-03-01;13/03/2025;13-03-25;5;29497 - 60806051;SC;François;Ferrier;Pamela Ansman-Wolfe;Lima;Debito/Credito;91335.4896
49481;SO49481;2024-01-28;10/02/2024;09-02-24;5;29793 - 57689662;SC;Michael;Graff;Linda Mitchell;Piura;Debito/Credito;36850.5686
50688;SO50688;2024-04-30;12/05/2024;12-05-24;5;29793 - 57689662;SC;Michael;Graff;Linda Mitchell;Piura;Debito/Credito;58120.4322
49482;SO49482;2024-01-28;03/02/2024;03-02-24;5;30029 - 33520659;SC;Shanay;Steelman;Jae Pak;Ica;Debito/Credito;5009.0116
50684;SO50684;2024-04-30;12/05/2024;12-05-24;5;30029 - 33520659;SC;Shanay;Steelman;Jae Pak;Ica;Debito/Credito;7813.8312
53503;SO53503;2024-07-31;15/08/2024;12-08-24;5;30029 - 33520659;SC;Shanay;Steelman;Jae Pak;Ica;Debito/Credito;4216.1064
58949;SO58949;2024-10-30;08/11/2024;08-11-24;5;30029 - 33520659;SC;Shanay;Steelman;Jae Pak;Ica;Debito/Credito;7388.898
65198;SO65198;2025-01-29;07/02/2025;07-02-25;5;30029 - 33520659;SC;Shanay;Steelman;Jae Pak;Ica;Debito/Credito;209.97
50732;SO50732;2024-04-30;09/05/2024;09-05-24;5;29498 - 62461025;SC;Kim;Akers;Jillian Carson;Arequipa;Debito/Credito;324.4527
59056;SO59056;2024-10-30;13/11/2024;11-11-24;5;29498 - 62461025;SC;Kim;Akers;Jillian Carson;Arequipa;Debito/Credito;37.254
65308;SO65308;2025-01-29;10/02/2025;10-02-25;5;29498 - 62461025;SC;Kim;Akers;Jillian Carson;Arequipa;Debito/Credito;1466.01
49483;SO49483;2024-01-28;09/02/2024;09-02-24;5;29739 - 15535368;SC;Mark;Erickson;Linda Mitchell;Piura;Debito/Credito;6125.1688
50724;SO50724;2024-04-30;06/05/2024;06-05-24;5;29739 - 15535368;SC;Mark;Erickson;Linda Mitchell;Piura;Debito/Credito;22106.9986
49484;SO49484;2024-01-28;06/02/2024;06-02-24;5;29950 - 27110388;SC;Yale;Li;Jae Pak;;Debito/Credito;20587.4764
50716;SO50716;2024-04-30;07/05/2024;07-05-24;5;29950 - 27110388;SC;Yale;Li;Jae Pak;Ica;Debito/Credito;31643.6024
53536;SO53536;2024-07-31;12/08/2024;12-08-24;5;29950 - 27110388;SC;Yale;Li;Jae Pak;Ica;Debito/Credito;43253.7414
58981;SO58981;2024-10-30;11/11/2024;11-11-24;5;29950 - 27110388;SC;Yale;Li;Jae Pak;Ica;Debito/Credito;38380.9856
65164;SO65164;2025-01-29;10/02/2025;10-02-25;5;29950 - 27110388;SC;Yale;Li;Jae Pak;Ica;Debito/Credito;24795.1796
49485;SO49485;2024-01-28;09/02/2024;09-02-24;5;29639 - 26131241;SC;Joseph;Castellucio;Jae Pak;Ica;Debito/Credito;86352.4057
50694;SO50694;2024-04-30;12/05/2024;12-05-24;5;29639 - 26131241;SC;Joseph;Castellucio;Jae Pak;Ica;Debito/Credito;95434.9101
53464;SO53464;2024-07-31;09/08/2024;09-08-24;5;29639 - 26131241;SC;Joseph;Castellucio;Jae Pak;Ica;Debito/Credito;64152.0919
58914;SO58914;2024-10-30;11/11/2024;11-11-24;5;29639 - 26131241;SC;Joseph;Castellucio;Jae Pak;Ica;Debito/Credito;69894.042
65173;SO65173;2025-01-29;12/02/2025;10-02-25;5;29639 - 26131241;SC;Joseph;Castellucio;Jae Pak;;Debito/Credito;65622.167
49507;SO49507;2024-01-28;09/02/2024;10-02-24;5;29499 - 48798927;SC;Amy;Alberts;Jae Pak;Ica;Debito/Credito;26975.8649
50676;SO50676;2024-04-30;06/05/2024;06-05-24;5;29499 - 48798927;SC;Amy;Alberts;Jae Pak;Ica;Debito/Credito;34893.3366
53484;SO53484;2024-07-31;12/08/2024;12-08-24;5;29499 - 48798927;SC;Amy;Alberts;Jae Pak;Ica;Debito/Credito;27975.6975
58930;SO58930;2024-10-30;12/11/2024;11-11-24;5;29499 - 48798927;SC;Amy;Alberts;Jae Pak;Ica;Debito/Credito;39133.98
65188;SO65188;2025-01-29;10/02/2025;10-02-25;5;29499 - 48798927;SC;Amy;Alberts;Jae Pak;Ica;Debito/Credito;15054.924
49486;SO49486;2024-01-28;10/02/2024;09-02-24;5;29975 - 83778286;SC;Walter;Mays;Linda Mitchell;Piura;Debito/Credito;4228.146
50707;SO50707;2024-04-30;13/05/2024;12-05-24;5;29975 - 83778286;SC;Walter;Mays;Linda Mitchell;Piura;Debito/Credito;3720.9227
53550;SO53550;2024-07-31;12/08/2024;12-08-24;5;29975 - 83778286;SC;Walter;Mays;Linda Mitchell;Piura;Debito/Credito;10687.854
58988;SO58988;2024-10-30;12/11/2024;11-11-24;5;29975 - 83778286;SC;Walter;Mays;Linda Mitchell;Piura;Debito/Credito;4878.75
65181;SO65181;2025-01-29;10/02/2025;10-02-25;5;29975 - 83778286;SC;Walter;Mays;Linda Mitchell;Piura;Debito/Credito;2810.598
49487;SO49487;2024-01-28;09/02/2024;09-02-24;5;29976 - 10878493491;SC;Patrick;Magenheimer;Tsvi Reiter;Cusco;Debito/Credito;1366.2229
50757;SO50757;2024-04-30;09/05/2024;09-05-24;5;29976 - 10878493491;SC;Patrick;Magenheimer;Tsvi Reiter;Cusco;Debito/Credito;1320.6349
51137;SO51137;2024-05-30;12/06/2024;11-06-24;5;29500 - 10069648234;SC;Anna;Albright;Tsvi Reiter;Cusco;Debito/Credito;46420.614
55331;SO55331;2024-08-30;11/09/2024;11-09-24;5;29500 - 10069648234;SC;Anna;Albright;Tsvi Reiter;Cusco;Debito/Credito;31319.184
61217;SO61217;2024-11-30;13/12/2024;12-12-24;5;29500 - 10069648234;SC;Anna;Albright;Tsvi Reiter;Cusco;Debito/Credito;24951.1148
67348;SO67348;2025-03-01;13/03/2025;13-03-25;5;29500 - 10069648234;SC;Anna;Albright;Tsvi Reiter;Cusco;Debito/Credito;27308.2224
49488;SO49488;2024-01-28;09/02/2024;09-02-24;5;30043 - 16940937;SC;Min;Su;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;31541.5658
50673;SO50673;2024-04-30;12/05/2024;12-05-24;5;30043 - 16940937;SC;Min;Su;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;41158.8457
53475;SO53475;2024-07-31;13/08/2024;12-08-24;5;30043 - 16940937;SC;Min;Su;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;39566.3847
58927;SO58927;2024-10-30;05/11/2024;05-11-24;5;30043 - 16940937;SC;Min;Su;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;43977.8958
65226;SO65226;2025-01-29;06/02/2025;06-02-25;5;30043 - 16940937;SC;Min;Su;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;20452.178
49489;SO49489;2024-01-28;03/02/2024;03-02-24;5;29809 - 10193717802;SC;Kerim;Hanif;Shu Ito;Piura;Debito/Credito;11605.2572
50721;SO50721;2024-04-30;13/05/2024;12-05-24;5;29809 - 10193717802;SC;Kerim;Hanif;Shu Ito;Piura;Debito/Credito;13976.0223
53552;SO53552;2024-07-31;08/08/2024;08-08-24;5;29809 - 10193717802;SC;Kerim;Hanif;Shu Ito;;Debito/Credito;7557.3266
58992;SO58992;2024-10-30;11/11/2024;11-11-24;5;29809 - 10193717802;SC;Kerim;Hanif;Shu Ito;Piura;Debito/Credito;3768.12
65180;SO65180;2025-01-29;10/02/2025;10-02-25;5;29809 - 10193717802;SC;Kerim;Hanif;Shu Ito;Piura;Debito/Credito;8765.892
53537;SO53537;2024-07-31;08/08/2024;09-08-24;5;29501 - 51746383;SC;Milton;Albury;Jillian Carson;Arequipa;Debito/Credito;1638.8018
58903;SO58903;2024-10-30;08/11/2024;08-11-24;5;29501 - 51746383;SC;Milton;Albury;Jillian Carson;Arequipa;Debito/Credito;3614.46
65153;SO65153;2025-01-29;10/02/2025;10-02-25;5;29501 - 51746383;SC;Milton;Albury;Jillian Carson;Arequipa;Debito/Credito;2428.476
49490;SO49490;2024-01-28;12/02/2024;09-02-24;5;29957 - 18464564;SC;Kevin;Liu;Linda Mitchell;Piura;Debito/Credito;44295.8324
50663;SO50663;2024-04-30;12/05/2024;12-05-24;5;29957 - 18464564;SC;Kevin;Liu;Linda Mitchell;Piura;Debito/Credito;87340.1019
53460;SO53460;2024-07-31;07/08/2024;07-08-24;5;29957 - 18464564;SC;Kevin;Liu;Linda Mitchell;Piura;Debito/Credito;104273.0197
58909;SO58909;2024-10-30;12/11/2024;11-11-24;5;29957 - 18464564;SC;Kevin;Liu;Linda Mitchell;Piura;Debito/Credito;73605.9574
65160;SO65160;2025-01-29;11/02/2025;10-02-25;5;29957 - 18464564;SC;Kevin;Liu;Linda Mitchell;Piura;Debito/Credito;52766.5746
49491;SO49491;2024-01-28;03/02/2024;07-02-24;5;29659 - 83228620;SC;Ruth;Choin;Michael Blythe;Piura;Debito/Credito;183.9382
58998;SO58998;2024-10-30;11/11/2024;11-11-24;5;29659 - 83228620;SC;Ruth;Choin;Michael Blythe;Piura;Debito/Credito;356.898
51093;SO51093;2024-05-30;11/06/2024;11-06-24;5;29502 - 90466636;SC;Paul;Alcorn;David Campbell;Lima;Debito/Credito;149.874
55289;SO55289;2024-08-30;11/09/2024;11-09-24;5;29502 - 90466636;SC;Paul;Alcorn;David Campbell;Lima;Debito/Credito;158.43
61185;SO61185;2024-11-30;12/12/2024;12-12-24;5;29502 - 90466636;SC;Paul;Alcorn;David Campbell;Lima;Debito/Credito;461.694
67269;SO67269;2025-03-01;13/03/2025;13-03-25;5;29502 - 90466636;SC;Paul;Alcorn;David Campbell;Lima;Debito/Credito;376.248
49492;SO49492;2024-01-28;09/02/2024;09-02-24;5;29579 - 33040267;SC;Cornelius;Brandon;Shu Ito;La Libertad;Debito/Credito;32553.2291
50661;SO50661;2024-04-30;12/05/2024;12-05-24;5;29579 - 33040267;SC;Cornelius;Brandon;Shu Ito;La Libertad;Debito/Credito;29514.1242
53454;SO53454;2024-07-31;13/08/2024;12-08-24;5;29579 - 33040267;SC;Cornelius;Brandon;Shu Ito;La Libertad;Debito/Credito;40255.9142
58906;SO58906;2024-10-30;11/11/2024;11-11-24;5;29579 - 33040267;SC;Cornelius;Brandon;Shu Ito;La Libertad;Debito/Credito;43451.7
65155;SO65155;2025-01-29;10/02/2025;10-02-25;5;29579 - 33040267;SC;Cornelius;Brandon;Shu Ito;La Libertad;Debito/Credito;32798.562
49493;SO49493;2024-01-28;09/02/2024;09-02-24;5;29709 - 73904205;SC;Bev;Desalvo;Tete Mensa-Annan;Lima;Debito/Credito;4228.146
50669;SO50669;2024-04-30;12/05/2024;12-05-24;5;29709 - 73904205;SC;Bev;Desalvo;Tete Mensa-Annan;Lima;Debito/Credito;3733.9223
53467;SO53467;2024-07-31;09/08/2024;10-08-24;5;29709 - 73904205;SC;Bev;Desalvo;Tete Mensa-Annan;Lima;Debito/Credito;5696.538
58917;SO58917;2024-10-30;11/11/2024;14-11-24;5;29709 - 73904205;SC;Bev;Desalvo;Tete Mensa-Annan;Lima;Debito/Credito;6260.85
65170;SO65170;2025-01-29;06/02/2025;06-02-25;5;29709 - 73904205;SC;Bev;Desalvo;Tete Mensa-Annan;Lima;Debito/Credito;5438.028
50229;SO50229;2024-03-30;11/04/2024;11-04-24;5;29503 - 10333599629;SC;Gregory;Alderson;Garrett Vargas;Ica;Debito/Credito;2504.5058
51754;SO51754;2024-06-30;12/07/2024;12-07-24;5;29503 - 10333599629;SC;Gregory;Alderson;Garrett Vargas;Ica;Debito/Credito;461.694
57071;SO57071;2024-09-30;13/10/2024;12-10-24;5;29503 - 10333599629;SC;Gregory;Alderson;Garrett Vargas;Ica;Debito/Credito;595.338
63197;SO63197;2024-12-31;12/01/2025;12-01-25;5;29503 - 10333599629;SC;Gregory;Alderson;Garrett Vargas;Ica;Debito/Credito;339.606
49494;SO49494;2024-01-28;09/02/2024;09-02-24;5;30105 - 21931174;SC;Gregory;Vanderbout;Tete Mensa-Annan;Lima;Debito/Credito;18993.1049
50671;SO50671;2024-04-30;14/05/2024;12-05-24;5;30105 - 21931174;SC;Gregory;Vanderbout;Tete Mensa-Annan;Lima;Debito/Credito;22994.9099
53469;SO53469;2024-07-31;12/08/2024;12-08-24;5;30105 - 21931174;SC;Gregory;Vanderbout;Tete Mensa-Annan;Lima;Debito/Credito;21393.5597
58916;SO58916;2024-10-30;14/11/2024;11-11-24;5;30105 - 21931174;SC;Gregory;Vanderbout;Tete Mensa-Annan;Lima;Debito/Credito;19078.47
65175;SO65175;2025-01-29;05/02/2025;05-02-25;5;30105 - 21931174;SC;Gregory;Vanderbout;Tete Mensa-Annan;Lima;Debito/Credito;19600.14
49496;SO49496;2024-01-28;09/02/2024;09-02-24;5;30083 - 71549600;SC;Glenn;Track;Jae Pak;Ica;Debito/Credito;43758.0999
50689;SO50689;2024-04-30;08/05/2024;08-05-24;5;30083 - 71549600;SC;Glenn;Track;Jae Pak;Ica;Debito/Credito;46260.7274
49497;SO49497;2024-01-28;09/02/2024;12-02-24;5;29531 - 18943339;SC;Cory;Booth;Linda Mitchell;Lima;Debito/Credito;10335.468
50754;SO50754;2024-04-30;12/05/2024;12-05-24;5;29531 - 18943339;SC;Cory;Booth;Linda Mitchell;Lima;Debito/Credito;8256.654
53578;SO53578;2024-07-31;13/08/2024;12-08-24;5;29531 - 18943339;SC;Cory;Booth;Linda Mitchell;Lima;Debito/Credito;10033.7457
59061;SO59061;2024-10-30;05/11/2024;05-11-24;5;29531 - 18943339;SC;Cory;Booth;Linda Mitchell;Lima;Debito/Credito;7382.2571
65256;SO65256;2025-01-29;10/02/2025;12-02-25;5;29531 - 18943339;SC;Cory;Booth;Linda Mitchell;Lima;Debito/Credito;4836.491
50227;SO50227;2024-03-30;11/04/2024;11-04-24;5;29505 - 10775551064;SC;Michelle;Alexander;Linda Mitchell;Lima;Debito/Credito;149.031
49498;SO49498;2024-01-28;09/02/2024;09-02-24;5;29998 - 76351784;SC;Jane;Mccarty;Shu Ito;Piura;Debito/Credito;57027.7694
50672;SO50672;2024-04-30;13/05/2024;12-05-24;5;29998 - 76351784;SC;Jane;Mccarty;Shu Ito;Piura;Debito/Credito;78942.2843
49499;SO49499;2024-01-28;03/02/2024;03-02-24;5;30118 - 20896480967;SC;Caroline;Vicknair;Michael Blythe;La Libertad;Debito/Credito;32712.378
50675;SO50675;2024-04-30;12/05/2024;12-05-24;5;30118 - 20896480967;SC;Caroline;Vicknair;Michael Blythe;La Libertad;Debito/Credito;38382.5083
53480;SO53480;2024-07-31;06/08/2024;06-08-24;5;30118 - 20896480967;SC;Caroline;Vicknair;Michael Blythe;La Libertad;Debito/Credito;44021.7035
58928;SO58928;2024-10-30;11/11/2024;11-11-24;5;30118 - 20896480967;SC;Caroline;Vicknair;Michael Blythe;La Libertad;Debito/Credito;35758.356
65221;SO65221;2025-01-29;10/02/2025;10-02-25;5;30118 - 20896480967;SC;Caroline;Vicknair;Michael Blythe;La Libertad;Debito/Credito;24253.362
51829;SO51829;2024-06-30;13/07/2024;12-07-24;5;29506 - 10899240368;SC;Sean;Jacobson;Shu Ito;Piura;Debito/Credito;9885.8499
57172;SO57172;2024-09-30;12/10/2024;12-10-24;5;29506 - 10899240368;SC;Sean;Jacobson;Shu Ito;Piura;Debito/Credito;6037.44
63288;SO63288;2024-12-31;12/01/2025;12-01-25;5;29506 - 10899240368;SC;Sean;Jacobson;Shu Ito;Piura;Debito/Credito;9183.672
49500;SO49500;2024-01-28;09/02/2024;09-02-24;5;29775 - 85329919;SC;Jim;Geist;Tete Mensa-Annan;Lima;Debito/Credito;537.333
50718;SO50718;2024-04-30;12/05/2024;12-05-24;5;29775 - 85329919;SC;Jim;Geist;Tete Mensa-Annan;Lima;Debito/Credito;1416.9255
53487;SO53487;2024-07-31;09/08/2024;09-08-24;5;29775 - 85329919;SC;Jim;Geist;Tete Mensa-Annan;Lima;Debito/Credito;1466.01
58933;SO58933;2024-10-30;13/11/2024;11-11-24;5;29775 - 85329919;SC;Jim;Geist;Tete Mensa-Annan;Lima;Debito/Credito;1279.29
65225;SO65225;2025-01-29;11/02/2025;10-02-25;5;29775 - 85329919;SC;Jim;Geist;Tete Mensa-Annan;Lima;Debito/Credito;672.294
49501;SO49501;2024-01-28;10/02/2024;09-02-24;5;29722 - 93908806;SC;Reuben;D'Sa;Jae Pak;Ica;Debito/Credito;47271.1253
50668;SO50668;2024-04-30;12/05/2024;12-05-24;5;29722 - 93908806;SC;Reuben;D'Sa;Jae Pak;Ica;Debito/Credito;59466.419
53465;SO53465;2024-07-31;07/08/2024;07-08-24;5;29722 - 93908806;SC;Reuben;D'Sa;Stephen Jiang;Ica;Debito/Credito;84713.7665
58918;SO58918;2024-10-30;11/11/2024;11-11-24;5;29722 - 93908806;SC;Reuben;D'Sa;Jae Pak;Ica;Debito/Credito;61161.9757
65174;SO65174;2025-01-29;10/02/2025;10-02-25;5;29722 - 93908806;SC;Reuben;D'Sa;Jae Pak;Ica;Debito/Credito;45169.896
50306;SO50306;2024-03-30;05/04/2024;05-04-24;5;29507 - 52254660;SC;Phyllis;Allen;Tsvi Reiter;Cusco;Debito/Credito;32258.7344
49502;SO49502;2024-01-28;04/02/2024;04-02-24;5;29651 - 98457210;SC;Lee;Chapla;Michael Blythe;La Libertad;Debito/Credito;41602.4379
50712;SO50712;2024-04-30;09/05/2024;09-05-24;5;29651 - 98457210;SC;Lee;Chapla;Michael Blythe;La Libertad;Debito/Credito;44541.9552
53548;SO53548;2024-07-31;12/08/2024;12-08-24;5;29651 - 98457210;SC;Lee;Chapla;Michael Blythe;La Libertad;Debito/Credito;33592.044
58996;SO58996;2024-10-30;12/11/2024;11-11-24;5;29651 - 98457210;SC;Lee;Chapla;Michael Blythe;La Libertad;Debito/Credito;35390.406
65215;SO65215;2025-01-29;10/02/2025;10-02-25;5;29651 - 98457210;SC;Lee;Chapla;Michael Blythe;La Libertad;Debito/Credito;37520.64
49503;SO49503;2024-01-28;09/02/2024;09-02-24;5;29690 - 10555196839;SC;Conor;Cunningham;Shu Ito;Lima;Debito/Credito;3372.3862
50678;SO50678;2024-04-30;13/05/2024;12-05-24;5;29690 - 10555196839;SC;Conor;Cunningham;Shu Ito;Lima;Debito/Credito;16810.2243
53493;SO53493;2024-07-31;07/08/2024;07-08-24;5;29690 - 10555196839;SC;Conor;Cunningham;Shu Ito;;Debito/Credito;23384.652
58940;SO58940;2024-10-30;08/11/2024;08-11-24;5;29690 - 10555196839;SC;Conor;Cunningham;Shu Ito;Lima;Debito/Credito;15345.36
65258;SO65258;2025-01-29;10/02/2025;10-02-25;5;29690 - 10555196839;SC;Conor;Cunningham;Shu Ito;Lima;Debito/Credito;5095.95
50670;SO50670;2024-04-30;08/05/2024;08-05-24;5;29508 - 67180961;SC; Marvin; Allen;Michael Blythe;Piura;Debito/Credito;523.788
53466;SO53466;2024-07-31;06/08/2024;06-08-24;5;29508 - 67180961;SC; Marvin; Allen;Michael Blythe;Piura;Debito/Credito;1182.894
58986;SO58986;2024-10-30;12/11/2024;11-11-24;5;29508 - 67180961;SC; Marvin; Allen;Michael Blythe;Piura;Debito/Credito;356.898
65219;SO65219;2025-01-29;11/02/2025;10-02-25;5;29508 - 67180961;SC; Marvin; Allen;Michael Blythe;Piura;Debito/Credito;1466.01
49504;SO49504;2024-01-28;04/02/2024;04-02-24;5;30049 - 10955109289;SC;Nate;Sun;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;19662.661
50681;SO50681;2024-04-30;08/05/2024;08-05-24;5;30049 - 10955109289;SC;Nate;Sun;Ranjit Varkey Chudukatil;;Debito/Credito;37815.8335
53497;SO53497;2024-07-31;12/08/2024;12-08-24;5;30049 - 10955109289;SC;Nate;Sun;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;90020.6146
58943;SO58943;2024-10-30;14/11/2024;11-11-24;5;30049 - 10955109289;SC;Nate;Sun;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;59860.276
65253;SO65253;2025-01-29;04/02/2025;04-02-25;5;30049 - 10955109289;SC;Nate;Sun;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;32970.8914
50259;SO50259;2024-03-30;06/04/2024;06-04-24;5;29509 - 78691194;SC;Michael;Allen;Jillian Carson;Arequipa;Debito/Credito;46990.45
51784;SO51784;2024-06-30;07/07/2024;07-07-24;5;29509 - 78691194;SC;Michael;Allen;Jillian Carson;Arequipa;Debito/Credito;7407.696
57101;SO57101;2024-09-30;12/10/2024;12-10-24;5;29509 - 78691194;SC;Michael;Allen;Jillian Carson;Arequipa;Debito/Credito;2568.882
63135;SO63135;2024-12-31;12/01/2025;12-01-25;5;29509 - 78691194;SC;Michael;Allen;Jillian Carson;Arequipa;Debito/Credito;1663.434
49505;SO49505;2024-01-28;09/02/2024;09-02-24;5;29951 - 29745494;SC;Yan;Li;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;22.794
53478;SO53478;2024-07-31;12/08/2024;12-08-24;5;29951 - 29745494;SC;Yan;Li;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;39923.9842
58926;SO58926;2024-10-30;12/11/2024;11-11-24;5;29951 - 29745494;SC;Yan;Li;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;25086.474
65213;SO65213;2025-01-29;10/02/2025;10-02-25;5;29951 - 29745494;SC;Yan;Li;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;11999.13
49506;SO49506;2024-01-28;09/02/2024;10-02-24;5;29897 - 10072563622;SC;Kay;Krane;Shu Ito;Piura;Debito/Credito;823.066
50725;SO50725;2024-04-30;06/05/2024;06-05-24;5;29897 - 10072563622;SC;Kay;Krane;Shu Ito;Piura;Debito/Credito;4391.9964
53490;SO53490;2024-07-31;14/08/2024;12-08-24;5;29897 - 10072563622;SC;Kay;Krane;Shu Ito;Piura;Debito/Credito;3483.366
58935;SO58935;2024-10-30;07/11/2024;07-11-24;5;29897 - 10072563622;SC;Kay;Krane;Shu Ito;Piura;Debito/Credito;1414.752
65239;SO65239;2025-01-29;10/02/2025;10-02-25;5;29897 - 10072563622;SC;Kay;Krane;Shu Ito;Piura;Debito/Credito;109.254
49508;SO49508;2024-01-28;09/02/2024;09-02-24;5;29530 - 62278298;SC;Daniel;Blanco;Garrett Vargas;Ica;Debito/Credito;1376.4765
50680;SO50680;2024-04-30;13/05/2024;14-05-24;5;29530 - 62278298;SC;Daniel;Blanco;Garrett Vargas;Ica;Debito/Credito;1844.5036
50319;SO50319;2024-03-30;14/04/2024;11-04-24;5;29511 - 62615969;SC;Oscar;Alpuerto;Linda Mitchell;La Libertad;Debito/Credito;780.7197
51813;SO51813;2024-06-30;12/07/2024;12-07-24;5;29511 - 62615969;SC;Oscar;Alpuerto;Linda Mitchell;La Libertad;Debito/Credito;857.196
57124;SO57124;2024-09-30;07/10/2024;07-10-24;5;29511 - 62615969;SC;Oscar;Alpuerto;Linda Mitchell;La Libertad;Debito/Credito;2783.988
63215;SO63215;2024-12-31;12/01/2025;12-01-25;5;29511 - 62615969;SC;Oscar;Alpuerto;Linda Mitchell;La Libertad;Debito/Credito;722.142
49509;SO49509;2024-01-28;09/02/2024;09-02-24;5;29715 - 29985404;SC;Andrew;Dixon;Tsvi Reiter;Cusco;Debito/Credito;89758.5394
50726;SO50726;2024-04-30;14/05/2024;12-05-24;5;29715 - 29985404;SC;Andrew;Dixon;Tsvi Reiter;Cusco;Debito/Credito;96011.0908
53563;SO53563;2024-07-31;09/08/2024;09-08-24;5;29715 - 29985404;SC;Andrew;Dixon;Tsvi Reiter;Cusco;Debito/Credito;81431.7128
59071;SO59071;2024-10-30;12/11/2024;11-11-24;5;29715 - 29985404;SC;Andrew;Dixon;Tsvi Reiter;Cusco;Debito/Credito;56123.088
65248;SO65248;2025-01-29;06/02/2025;06-02-25;5;29715 - 29985404;SC;Andrew;Dixon;Tsvi Reiter;Cusco;Debito/Credito;58724.256
49510;SO49510;2024-01-28;09/02/2024;09-02-24;5;29546 - 62828153;SC;Christopher;Beck;José Saraiva;Lambayeque;Debito/Credito;47084.1057
50722;SO50722;2024-04-30;12/05/2024;12-05-24;5;29546 - 62828153;SC;Christopher;Beck;Amy Alberts;Lambayeque;Debito/Credito;49862.2699
53562;SO53562;2024-07-31;12/08/2024;12-08-24;5;29546 - 62828153;SC;Christopher;Beck;José Saraiva;Lambayeque;Debito/Credito;81476.3709
59063;SO59063;2024-10-30;08/11/2024;08-11-24;5;29546 - 62828153;SC;Christopher;Beck;José Saraiva;Lambayeque;Debito/Credito;57816.258
65271;SO65271;2025-01-29;10/02/2025;10-02-25;5;29546 - 62828153;SC;Christopher;Beck;José Saraiva;Lambayeque;Debito/Credito;55790.58
53594;SO53594;2024-07-31;12/08/2024;12-08-24;5;29512 - 44937767;SC;Sandra;Altamirano;Syed Abbas;Cajamarca;Debito/Credito;1075.344
59045;SO59045;2024-10-30;11/11/2024;11-11-24;5;29512 - 44937767;SC;Sandra;Altamirano;Syed Abbas;Cajamarca;Debito/Credito;3589.794
65275;SO65275;2025-01-29;10/02/2025;10-02-25;5;29512 - 44937767;SC;Sandra;Altamirano;Lynn Tsoflias;Cajamarca;Debito/Credito;1336.23
49511;SO49511;2024-01-28;09/02/2024;09-02-24;5;29577 - 10644405089;SC;Lester;Bowman;Garrett Vargas;Ica;Debito/Credito;2348.97
50685;SO50685;2024-04-30;12/05/2024;12-05-24;5;29577 - 10644405089;SC;Lester;Bowman;Garrett Vargas;Ica;Debito/Credito;6631.7072
53509;SO53509;2024-07-31;12/08/2024;12-08-24;5;29577 - 10644405089;SC;Lester;Bowman;Garrett Vargas;Ica;Debito/Credito;3676.914
58953;SO58953;2024-10-30;11/11/2024;11-11-24;5;29577 - 10644405089;SC;Lester;Bowman;Garrett Vargas;Ica;Debito/Credito;8181.12
65251;SO65251;2025-01-29;10/02/2025;10-02-25;5;29577 - 10644405089;SC;Lester;Bowman;Garrett Vargas;Ica;Debito/Credito;2922.828
49512;SO49512;2024-01-28;10/02/2024;09-02-24;5;29891 - 10114033661;SC;Diane;Krane;Jillian Carson;La Libertad;Debito/Credito;19309.8372
50682;SO50682;2024-04-30;12/05/2024;12-05-24;5;29891 - 10114033661;SC;Diane;Krane;Jillian Carson;La Libertad;Debito/Credito;38777.8774
53499;SO53499;2024-07-31;14/08/2024;12-08-24;5;29891 - 10114033661;SC;Diane;Krane;Jillian Carson;La Libertad;Debito/Credito;28195.896
58944;SO58944;2024-10-30;11/11/2024;11-11-24;5;29891 - 10114033661;SC;Diane;Krane;Jillian Carson;La Libertad;Debito/Credito;35616.8319
65195;SO65195;2025-01-29;10/02/2025;10-02-25;5;29891 - 10114033661;SC;Diane;Krane;Jillian Carson;La Libertad;Debito/Credito;29588.1083
50231;SO50231;2024-03-30;11/04/2024;11-04-24;5;29513 - 10748980053;SC;Selena;Alvarado;Tsvi Reiter;Cusco;Debito/Credito;45752.4717
49513;SO49513;2024-01-28;09/02/2024;09-02-24;5;29822 - 15077414;SC;James;Haugh;Garrett Vargas;;Debito/Credito;25725.4118
50687;SO50687;2024-04-30;09/05/2024;09-05-24;5;29822 - 15077414;SC;James;Haugh;Garrett Vargas;Ica;Debito/Credito;37150.2321
53510;SO53510;2024-07-31;16/08/2024;12-08-24;5;29822 - 15077414;SC;James;Haugh;Garrett Vargas;Ica;Debito/Credito;44411.3304
